SIM_NUM,Profit,Cost,Revenue,Biomass,Harvest,GWP,ET,EUT,Elec
135,71.77,36.91,108.68,27.17012693,0,309.8063498,3909.919603,0.090111209,396.0793353
136,65.33,35.65,100.98,25.24562572,0,312.8896821,3973.52761,0.090596473,395.9649155
137,59.82,34.87,94.69,23.67167565,0,309.2639397,3899.626774,0.089968567,395.5675225
138,59.47,35.22,94.69,23.67167565,0,305.3800637,3857.815712,0.088479292,387.3630484
139,56.72,35.83,92.55,23.13627564,0,311.1622659,3921.671802,0.090678943,399.4041986
140,59.06,35.63,94.69,23.67167565,0,309.5058362,3903.317676,0.090049863,395.9649155
141,18.92,30.56,49.48,12.36929075,0,262.4255518,3341.526882,0.073073322,306.8086684
142,18.98,30.5,49.48,12.36929075,0,261.8289958,3334.94646,0.072846252,305.5651284
143,14.4,30.01,44.41,11.10276469,0,257.5127374,3286.767653,0.071215051,296.6795528
144,18.56,32.94,51.5,12.87463705,0,285.4604097,3597.092802,0.081809665,354.5253028
145,18.5,30.83,49.33,12.33293659,0,265.0630263,3370.634198,0.074076942,312.303796
146,18.86,30.55,49.41,12.3513922,0,262.4241599,3341.485417,0.073073186,306.8095874
147,27.62,30.59,58.21,14.55172535,0,269.7584079,3493.660089,0.074257825,306.8086684
148,19.88,29.6,49.48,12.36929075,0,262.1090478,3336.753973,0.072966358,306.2828191
149,19.51,29.97,49.48,12.36929075,0,256.4830731,3275.981059,0.070811336,294.4206248
150,15.34,30.74,46.08,11.5205469,0,264.5000909,3364.269746,0.073865626,311.1586504
151,20.78,31.12,51.9,12.97487532,0,283.9905366,3650.373339,0.079667046,336.4048441
152,25.83,32.25,58.08,14.5196925,0,294.6133928,3768.370669,0.083693235,358.3842019
153,19.45,29.16,48.61,12.15373755,0,265.5400784,3445.102396,0.072680988,298.2953614
154,20.65,31.39,52.04,13.01122948,0,286.6720224,3679.93228,0.080688114,341.9983497
155,20.6,31.49,52.09,13.0219306,0,287.5939484,3690.155274,0.081037962,343.9099254
156,10.65,31.47,42.12,10.5302888,0,280.2209801,3537.199914,0.079846793,343.90814
157,19.56,32.34,51.9,12.97487532,0,287.8028624,3693.578815,0.081105993,344.2312975
158,20.36,31.54,51.9,12.97487532,0,288.1849692,3696.636296,0.081263682,345.1491809
159,24.82,31.14,55.96,13.98890477,0,283.7953085,3648.394741,0.079589223,335.9643132
160,20.42,31.48,51.9,12.97487532,0,287.5909108,3690.087936,0.081037469,343.9099391
161,42.46,39.13,81.59,20.39824497,0,335.5932064,4136.392312,0.10121901,462.1346426
162,42.43,39.16,81.59,20.39824497,0,335.8564872,4139.29648,0.101319223,462.68346
163,10.05,32.16,42.21,10.55221825,0,274.0858194,3451.702402,0.077931923,335.1122345
164,42.58,38.44,81.02,20.25565118,0,329.2735921,4066.254053,0.098822055,449.0424968
165,41.71,39.64,81.35,20.33724492,0,340.7519845,4193.351896,0.103181526,472.8778841
166,32.5,38.4,70.9,17.72494499,0,335.4352122,4132.200197,0.101201871,462.2186803
167,39.92,39.12,79.04,19.76065737,0,335.1692005,4127.589401,0.101150513,462.1346426
