SIM_NUM,Profit,Cost,Revenue,Biomass,Harvest,GWP,ET,EUT,Elec
16617,109.65,124.47,234.12,58.529684035759125,82.20633684694758,993.7198522877807,12429.088587471155,0.286709880031412,1252.6516546035648
16618,113.23,120.89,234.12,58.529684035759125,82.20633684694758,1011.9471797946552,12622.576405813223,0.29372848316604644,1291.4461917267197
16619,125.94,119.05,244.99,61.24849703437994,82.56517008349485,990.0387383656833,12382.234030925169,0.28536493179214834,1245.5426973493152
16620,115.2,118.92,234.12,58.529684035759125,82.20633684694758,991.7657412224835,12400.057917805083,0.28604486997375356,1249.3593229826672
16621,134.35,140.85,275.2,68.79975530493844,71.60584131445026,1190.4838305003348,14608.180545196454,0.36136013321416227,1660.5017657350934
16622,134.35,140.85,275.2,68.79975530493844,71.60584131445026,1190.4847031987536,14608.19017165848,0.36136046539237,1660.5035849028197
16623,21.14,120.2,141.34,35.33564361721818,59.77791056913129,1021.6473734341598,12723.385359296752,0.2975318520206259,1312.7340221495792
16624,134.3,135.32,269.62,67.40585834738533,73.64819244848889,1141.2887550495298,14061.804801229595,0.3427072337426952,1558.6458304813782
16625,134.38,140.84,275.22,68.80462860385074,71.60584131445026,1190.4815563698298,14608.132927011273,0.36135968133661733,1660.5009945966274
16626,122.27,136.96,259.23,64.80835954025625,72.48921771045372,1189.8555046980734,14592.385906945521,0.3612562584070872,1660.5017657350934
16627,134.49,140.85,275.34,68.83384982992978,71.61748142433092,1190.4997018239444,14608.510942336601,0.36136269793186826,1660.5017657350934
16628,129.96,145.24,275.2,68.79975530493844,71.60584131445026,1190.788292622559,14617.61315967295,0.3614120010617892,1660.5017657350934
16629,132.04,143.16,275.2,68.79975530493844,71.60584131445026,1214.030393234247,14867.808598523276,0.37032486833183886,1709.6056505983386
16630,133.61,140.61,274.22,68.55395601092533,71.16864351144744,1188.9189526596826,14590.373823805592,0.3607753171362389,1657.3432659849345
16631,30.2,118.84,149.04,37.25926674543345,63.72944502658571,1011.7161908987895,12611.493060967907,0.29379821877572787,1292.4768558014475
16632,126.99,136.87,263.86,65.96528941170021,75.22767823530583,1165.8580525909586,14329.311768552252,0.35212299737995995,1610.474303119824
16633,26.86,122.46,149.32,37.329253385909965,61.26576412031938,1046.4183127398608,12995.720876428772,0.30697765376045655,1364.5341778045201
16634,29.7,119.32,149.02,37.25439344652114,63.72944502658571,1016.510150502846,12664.382218451228,0.29562280171435845,1302.4684987545795
16635,27.67,123.19,150.86,37.71525483951247,62.225887469881535,1015.1266943342484,12656.161866601185,0.2950046068203909,1298.6895706660944
16636,29.84,119.14,148.98,37.24452639749775,63.723139794578316,1014.6655816184124,12643.883099255421,0.2949240881041872,1298.6557131532682
16637,32.25,116.79,149.04,37.25926674543345,63.72944502658571,1014.3645255235319,12637.484170706819,0.29484022097575846,1298.3340272849448
16638,33.06,115.98,149.04,37.25926674543345,63.72944502658571,982.6507716815718,12290.914513448888,0.2827342886664407,1231.8827582747388
16639,24.17,119.11,143.28,35.82120760860583,63.333320383152575,1014.9578014577448,12646.741124771786,0.2950425346564914,1299.3338842473463
16640,29.9,119.14,149.04,37.25926674543345,63.72944502658571,1014.6803370630347,12644.189625880023,0.29492647194931315,1298.6557131532682
16641,-26.95,100.93,73.98,18.494603376792092,57.96073585050998,855.7652774505619,10878.813307253287,0.23467543241660682,969.6654220908615
16642,-26.95,100.93,73.98,18.494603376792092,57.96073585050998,855.7643625993009,10878.803215816504,0.23467508419361738,969.6635150541885
16643,117.88,129.04,246.92,61.72975499375961,76.22911480681373,1098.6792063411624,13583.74507934779,0.3266344972213479,1471.2252750270777
16644,-20.46,92.53,72.07,18.018418876558403,64.27381278679525,772.0297869479634,9953.503444905022,0.2028378583294795,795.4494655067151
16645,-26.84,100.87,74.03,18.508075822662818,57.96073585050998,855.1826473053864,10872.370490020094,0.23445399297471425,968.454052999931
16646,-21.75,100.62,78.87,19.71725183647272,58.55385747841177,855.8214136437745,10879.228090488468,0.23469602631497635,969.776967915727
16647,-26.93,100.93,74.0,18.500314975427525,57.96342170632254,855.7754134090718,10879.02369474609,0.23467706980070624,969.6654220908615
16648,-27.68,101.66,73.98,18.494603376792092,57.96073585050998,856.0019964561158,10882.404452097686,0.23475520689827675,970.0564781479861
16649,-15.85,89.83,73.98,18.494603376792092,57.96073585050998,743.5576679309789,9641.078173235634,0.19196561124848546,735.7664984505133
16650,-14.67,89.91,75.24,18.810591432150186,58.062523178808625,743.768287958729,9643.646326632603,0.1920412402841419,736.1620047340599
16651,126.45,120.83,247.28,61.8203635943204,82.89031267492192,1019.4425346734889,12705.213993719593,0.2965690140234161,1306.9567197368635
16652,-21.73,99.37,77.64,19.410516016047886,64.90909047169626,837.0721433409914,10671.91847169053,0.2275806379066223,930.8917756385925
16653,127.99,129.17,257.16,64.2903285473614,77.25349376830091,1095.5829453232598,13550.868933247708,0.3254346856740076,1464.566002845339
